zipf_= 0.8 ctx = 0.0----------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
99,3035770669790,3035770698669,28879,普通,1,9568397,0
92,3035770350574,3035770701980,351406,普通,1,9571708,0
101,3035770882679,3035770910398,27718,普通,1,9780126,0
100,3035771287255,3035771556564,269308,普通,2,10426292,0

=== 执行统计 ===
第一笔交易开始时间: 3035761130272 微秒
最后一笔交易完成时间: 3035771556564 微秒
前100笔交易总执行时间(包含跨链延迟): 10426292 微秒
前100笔交易总执行时间(不含跨链延迟): 10426292 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
2,3035762211306,3035762239738,28431,普通,1,28431,0
1,3035762211297,3035762244507,33209,普通,1,33200,0
3,3035762211571,3035762378082,166511,普通,1,166776,0
4,3035762213245,3035762378263,165017,普通,1,166956,0
5,3035762240190,3035762379899,139708,普通,1,168592,0
9,3035762380220,3035762383703,3483,普通,1,172396,0
6,3035762244747,3035762395324,150577,普通,1,184017,0
11,3035762395658,3035762541629,145970,普通,1,330322,0
10,3035762383935,3035762542029,158094,普通,1,330722,0
12,3035762541894,3035762699427,157532,普通,1,488120,0
14,3035762699722,3035762705600,5877,普通,1,494293,0
13,3035762551730,3035762706720,154990,普通,1,495414,0
16,3035762707033,3035762848216,141182,普通,1,636909,0
15,3035762859039,3035762870602,11563,普通,1,659296,0
17,3035762860622,3035762970114,109491,普通,1,758807,0
19,3035762970415,3035762974870,4454,普通,1,763563,0
18,3035762991040,3035763115459,124418,普通,1,904152,0
21,3035763120290,3035763230255,109964,普通,1,1018949,0
20,3035763237185,3035763243395,6209,普通,1,1032088,0
23,3035763243787,3035763350338,106551,普通,1,1139031,0
24,3035763350594,3035763356941,6346,普通,1,1145634,0
25,3035763357221,3035763361217,3995,普通,1,1149910,0
22,3035763244087,3035763361269,117182,普通,1,1149963,0
27,3035763361587,3035763514848,153261,普通,1,1303542,0
26,3035763512309,3035763518207,5898,普通,1,1306901,0
28,3035763754734,3035763759508,4773,普通,1,1548201,0
30,3035763932581,3035763937536,4954,普通,1,1726229,0
31,3035763937862,3035763945619,7756,普通,1,1734312,0
32,3035764109938,3035764117289,7351,普通,1,1905982,0
33,3035764123410,3035764273188,149777,普通,1,2061881,0
34,3035764276854,3035764282264,5410,普通,1,2070957,0
7,3035762378390,3035764394136,2015745,跨链,1,2182829,0
36,3035764394504,3035764509001,114496,普通,1,2297694,0
8,3035762544534,3035764697329,2152794,跨链,1,2486022,0
38,3035764769374,3035764779130,9755,普通,1,2567823,0
39,3035764782327,3035764973581,191253,普通,1,2762274,0
37,3035764973086,3035764975933,2847,普通,1,2764626,0
40,3035764976173,3035764978800,2627,普通,1,2767493,0
42,3035765133733,3035765138211,4478,普通,1,2926904,0
41,3035764976325,3035765138379,162054,普通,1,2927073,0
43,3035765138438,3035765144038,5600,普通,1,2932732,0
45,3035765144268,3035765148326,4057,普通,1,2937019,0
29,3035763518431,3035765524774,2006343,跨链,1,3313467,0
44,3035765289242,3035765553684,264441,普通,1,3342377,0
46,3035765541276,3035765557455,16178,普通,1,3346148,0
49,3035765729811,3035765732955,3143,普通,1,3521648,0
50,3035765920479,3035765933687,13208,普通,1,3722380,0
48,3035765922598,3035766073956,151358,普通,1,3862650,0
52,3035766084957,3035766284688,199731,普通,1,4073382,0
35,3035764282672,3035766289116,2006443,跨链,1,4077809,0
54,3035766312647,3035766534169,221522,普通,1,4322863,0
53,3035766545083,3035766723784,178700,普通,1,4512477,0
56,3035766724940,3035766732046,7105,普通,1,4520739,0
57,3035766732324,3035766921330,189005,普通,1,4710023,0
58,3035767006218,3035767022972,16753,普通,1,4811665,0
59,3035767283843,3035767298768,14925,普通,1,5087461,0
60,3035767308654,3035767548701,240047,普通,1,5337394,0
47,3035765539919,3035767564645,2024726,跨链,1,5353338,0
62,3035767824887,3035767842659,17771,普通,1,5631352,0
63,3035767849493,3035768054747,205254,普通,1,5843441,0
51,3035765938613,3035768075395,2136781,跨链,1,5864088,0
65,3035768088387,3035768100895,12507,普通,1,5889589,0
66,3035768281238,3035768307808,26569,普通,1,6096501,0
67,3035768487494,3035768490446,2952,普通,1,6279140,0
68,3035768490736,3035768509976,19240,普通,1,6298669,0
64,3035768709638,3035768715352,5713,普通,1,6504046,0
69,3035768705322,3035768722447,17124,普通,1,6511140,0
70,3035768881244,3035768884768,3524,普通,1,6673462,0
55,3035766741553,3035769002725,2261171,跨链,1,6791418,0
61,3035767548951,3035769580715,2031763,跨链,1,7369408,0
71,3035769432323,3035769634831,202507,普通,1,7423524,0
75,3035769829515,3035769879507,49992,普通,1,7668200,0
73,3035770067560,3035770110436,42876,普通,1,7899130,0
77,3035770162108,3035770375555,213447,普通,1,8164248,0
78,3035770437665,3035770607513,169847,普通,1,8396206,0
76,3035770640873,3035770674855,33981,普通,1,8463548,0
72,3035768888201,3035771050897,2162695,跨链,1,8839590,0
80,3035770921033,3035771143649,222616,普通,1,8932343,0
81,3035771140648,3035771151140,10492,普通,1,8939833,0
82,3035771149310,3035771314641,165331,普通,1,9103335,0
83,3035771154965,3035771314926,159961,普通,1,9103620,0
84,3035771554982,3035771598575,43593,普通,1,9387268,0
85,3035771576255,3035771626200,49945,普通,1,9414893,0
74,3035769815292,3035771879779,2064486,跨链,1,9668472,0
88,3035771973313,3035771997932,24619,普通,1,9786626,0
86,3035772009983,3035772254781,244797,普通,2,10043474,0
89,3035772240528,3035772428400,187872,普通,2,10217094,0
91,3035772441765,3035772474389,32624,普通,2,10263082,0
92,3035772632177,3035772639348,7171,普通,2,10428041,0
93,3035772639692,3035772645714,6022,普通,2,10434408,0
79,3035770612253,3035772670966,2058713,跨链,2,10459660,0
90,3035772641632,3035772756379,114747,普通,2,10545073,0
94,3035772761292,3035772772478,11185,普通,2,10561171,0
95,3035772767508,3035772948035,180526,普通,2,10736728,0
98,3035772948609,3035772963583,14974,普通,2,10752276,0
97,3035772963666,3035772973333,9667,普通,2,10762026,0
100,3035773386277,3035773395469,9192,普通,2,11184162,0
101,3035773405850,3035773417495,11644,普通,2,11206188,0
102,3035773417749,3035773421140,3390,普通,2,11209833,0
103,3035773649612,3035773664959,15347,普通,2,11453653,0
166,3035784310052,3035784310052,0,普通,3,22098746,1

=== 执行统计 ===
第一笔交易开始时间: 3035762211306 微秒
最后一笔交易完成时间: 3035773664959 微秒
前100笔交易总执行时间(包含跨链延迟): 11453653 微秒
前100笔交易总执行时间(不含跨链延迟): 11453653 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
1,3035763150980,3035763164664,13683,普通,1,13683,0
4,3035763152550,3035763167761,15210,普通,1,16780,0
3,3035763151023,3035763170395,19371,普通,1,19414,0
2,3035763150982,3035763308593,157610,普通,1,157612,0
8,3035763308986,3035763314618,5631,普通,1,163637,0
5,3035763164957,3035763321379,156421,普通,1,170398,0
7,3035763326051,3035763440354,114303,普通,1,289373,0
6,3035763431128,3035763443054,11926,普通,1,292074,0
12,3035763443527,3035763645033,201506,普通,1,494052,0
10,3035763639814,3035763846233,206419,普通,1,695252,0
13,3035763645307,3035763851262,205955,普通,1,700281,0
11,3035763654836,3035763855964,201128,普通,1,704984,0
14,3035763846499,3035763863706,17206,普通,1,712725,0
16,3035763856208,3035763961047,104839,普通,1,810066,0
15,3035763851547,3035763965140,113592,普通,1,814159,0
19,3035763965556,3035763975421,9864,普通,1,824440,0
17,3035763968582,3035763977412,8830,普通,1,826431,0
18,3035764136685,3035764139263,2578,普通,1,988283,0
21,3035763977686,3035764154910,177224,普通,1,1003929,0
22,3035764139492,3035764155940,16447,普通,1,1004959,0
20,3035763975705,3035764159778,184072,普通,1,1008797,0
25,3035764160081,3035764332370,172289,普通,1,1181389,0
26,3035764332624,3035764342392,9768,普通,1,1191412,0
24,3035764521577,3035764534229,12652,普通,1,1383249,0
27,3035764775493,3035764798040,22547,普通,1,1647059,0
28,3035764980751,3035764995218,14467,普通,1,1844237,0
29,3035764995592,3035765003806,8214,普通,1,1852825,0
30,3035764996454,3035765009736,13281,普通,1,1858755,0
32,3035765010021,3035765266982,256960,普通,1,2116001,0
33,3035765271350,3035765309900,38550,普通,1,2158919,0
34,3035765311883,3035765339027,27144,普通,1,2188047,0
31,3035765535543,3035765548577,13033,普通,1,2397596,0
35,3035765552351,3035765564717,12365,普通,1,2413736,0
36,3035765556678,3035765737566,180887,普通,1,2586585,0
38,3035765746626,3035765749400,2774,普通,1,2598419,0
37,3035765911778,3035765914912,3133,普通,1,2763931,0
9,3035763647104,3035765848542,2201437,跨链,1,2697561,0
40,3035765915361,3035765925645,10283,普通,1,2774664,0
39,3035765751480,3035765933396,181916,普通,1,2782415,0
42,3035765925896,3035766070138,144241,普通,1,2919157,0
41,3035766072632,3035766076708,4075,普通,1,2925727,0
45,3035766076937,3035766079872,2934,普通,1,2928891,0
44,3035766070395,3035766296210,225815,普通,1,3145229,0
47,3035766471961,3035766622805,150844,普通,1,3471824,0
46,3035766477361,3035766623581,146220,普通,1,3472600,0
23,3035764338696,3035766762873,2424177,跨链,1,3611892,0
48,3035767258735,3035767292649,33913,普通,1,4141668,0
50,3035767274575,3035767561642,287066,普通,1,4410661,0
49,3035767574338,3035767830701,256363,普通,1,4679720,0
52,3035767813372,3035768040751,227378,普通,1,4889770,0
54,3035768279331,3035768284368,5037,普通,1,5133388,0
55,3035768529873,3035768536940,7066,普通,1,5385959,0
56,3035768540723,3035768546025,5302,普通,1,5395044,0
57,3035768546300,3035768722267,175966,普通,1,5571286,0
51,3035768540687,3035768723408,182720,普通,1,5572427,0
58,3035768735720,3035768742034,6314,普通,1,5591053,0
60,3035768979419,3035768990672,11253,普通,1,5839692,0
59,3035768996875,3035769181593,184718,普通,1,6030612,0
61,3035769175233,3035769183324,8090,普通,1,6032343,0
63,3035769302146,3035769304240,2094,普通,1,6153259,0
64,3035769545152,3035769547588,2436,普通,1,6396608,0
65,3035769547897,3035769727080,179182,普通,1,6576099,0
62,3035769551717,3035769730603,178886,普通,1,6579622,0
53,3035767831086,3035770082181,2251095,跨链,1,6931200,0
43,3035768092418,3035770445558,2353140,跨链,1,7294577,0
69,3035770643094,3035770653509,10415,普通,1,7502528,0
66,3035769902525,3035771921309,2018784,跨链,1,8770328,0
71,3035771928247,3035771931272,3024,普通,1,8780291,0
72,3035771931517,3035771934090,2572,普通,1,8783109,0
73,3035771934324,3035771942331,8007,普通,1,8791351,0
74,3035772021662,3035772024440,2778,普通,1,8873459,0
75,3035772027314,3035772033863,6548,普通,1,8882882,0
76,3035772245035,3035772260029,14993,普通,1,9109048,0
68,3035770369407,3035772409351,2039943,跨链,1,9258370,0
67,3035770389535,3035772431342,2041807,跨链,1,9280361,0
78,3035772432165,3035772453876,21710,普通,1,9302895,0
80,3035772470537,3035772521338,50801,普通,1,9370358,0
70,3035770677013,3035772699099,2022085,跨链,1,9548118,0
77,3035772698547,3035772907694,209146,普通,1,9756713,0
81,3035772720672,3035772910857,190184,普通,1,9759876,0
84,3035772929287,3035773080304,151016,普通,1,9929323,0
82,3035773111609,3035773279775,168165,普通,2,10128794,0
86,3035773475181,3035773685990,210808,普通,2,10535009,0
85,3035773689827,3035773887102,197274,普通,2,10736121,0
83,3035773690226,3035773896148,205921,普通,2,10745167,0
88,3035773896246,3035773908606,12360,普通,2,10757626,0
89,3035774147521,3035774156357,8836,普通,2,11005376,0
90,3035774147180,3035774161259,14078,普通,2,11010278,0
87,3035774138898,3035774335343,196445,普通,2,11184363,0
92,3035774342123,3035774362750,20627,普通,2,11211769,0
79,3035772475629,3035774509723,2034093,跨链,2,11358742,0
95,3035774652094,3035774805990,153895,普通,2,11655009,0
94,3035774499058,3035774821288,322229,普通,2,11670307,0
93,3035775232959,3035775382108,149149,普通,2,12231127,0
91,3035775232958,3035775409528,176569,普通,2,12258547,0
98,3035775387380,3035775410501,23121,普通,2,12259520,0
99,3035775684361,3035775882228,197867,普通,2,12731247,0
101,3035776060917,3035776072060,11142,普通,2,12921080,0
100,3035776065755,3035776077242,11486,普通,2,12926261,0
102,3035776077108,3035776232426,155318,普通,2,13081445,0
164,3035785280920,3035785280920,0,普通,3,22129939,1

=== 执行统计 ===
第一笔交易开始时间: 3035763150980 微秒
最后一笔交易完成时间: 3035776232426 微秒
前100笔交易总执行时间(包含跨链延迟): 13081445 微秒
前100笔交易总执行时间(不含跨链延迟): 13081445 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
2,3035764259882,3035764273813,13930,普通,1,13930,0
1,3035764259339,3035764278510,19171,普通,1,18627,0
4,3035764263969,3035764283150,19181,普通,1,23267,0
3,3035764259982,3035764511140,251158,普通,1,251257,0
8,3035764511387,3035764518683,7295,普通,1,258800,0
6,3035764278759,3035764519633,240874,普通,1,259751,0
5,3035764514391,3035764763871,249479,普通,1,503988,0
9,3035764777692,3035764781782,4090,普通,1,521899,0
10,3035764520147,3035765007193,487045,普通,1,747310,0
11,3035764785180,3035765025067,239886,普通,1,765184,0
12,3035765020468,3035765301765,281297,普通,1,1041882,0
14,3035765237281,3035765314545,77263,普通,1,1054662,0
16,3035765314767,3035765341220,26452,普通,1,1081337,0
15,3035765312353,3035765499979,187625,普通,1,1240096,0
17,3035765514609,3035765633436,118827,普通,1,1373553,0
13,3035765640204,3035765642962,2757,普通,1,1383079,0
20,3035765643241,3035765829015,185773,普通,1,1569132,0
21,3035765829328,3035765831791,2462,普通,1,1571908,0
19,3035765644344,3035765832886,188541,普通,1,1573003,0
23,3035765833342,3035765841439,8096,普通,1,1581556,0
24,3035766025091,3035766029646,4554,普通,1,1769763,0
22,3035766039256,3035766276097,236841,普通,1,2016214,0
25,3035766277827,3035766281185,3357,普通,1,2021302,0
27,3035766284831,3035766308700,23868,普通,1,2048817,0
28,3035766310587,3035766462890,152302,普通,1,2203007,0
26,3035766619860,3035766622678,2817,普通,1,2362795,0
30,3035766622928,3035766631587,8658,普通,1,2371704,0
31,3035766646916,3035766905438,258522,普通,1,2645556,0
32,3035766990857,3035767004371,13513,普通,1,2744488,0
7,3035765005422,3035767015327,2009904,跨链,1,2755444,0
33,3035767031010,3035767057542,26532,普通,1,2797659,0
35,3035767248677,3035767250909,2231,普通,1,2991026,0
36,3035767251164,3035767277951,26786,普通,1,3018068,0
37,3035767580931,3035767774747,193815,普通,1,3514864,0
18,3035765509758,3035767631615,2121857,跨链,1,3371732,0
39,3035767781267,3035767814612,33345,普通,1,3554730,0
40,3035768269530,3035768291700,22169,普通,1,4031817,0
41,3035768291966,3035768311303,19337,普通,1,4051420,0
42,3035768313383,3035768317809,4425,普通,1,4057926,0
29,3035766463254,3035768476810,2013556,跨链,1,4216927,0
44,3035768526451,3035768670895,144444,普通,1,4411012,0
45,3035768679398,3035768685183,5784,普通,1,4425300,0
43,3035768678326,3035768785134,106807,普通,1,4525251,0
47,3035768785370,3035769027398,242027,普通,1,4767515,0
46,3035769020941,3035769028916,7974,普通,1,4769033,0
49,3035769033430,3035769041687,8256,普通,1,4781805,0
48,3035769648466,3035769651173,2707,普通,1,5391291,0
34,3035767773247,3035769821894,2048646,跨链,1,5562011,0
38,3035767777727,3035769822016,2044288,跨链,1,5562133,0
53,3035769874874,3035769905718,30844,普通,1,5645836,0
54,3035770161888,3035770349609,187721,普通,1,6089727,0
55,3035770350711,3035770368691,17980,普通,1,6108808,0
56,3035770370788,3035770389077,18289,普通,1,6129195,0
57,3035770390137,3035770411567,21430,普通,1,6151684,0
58,3035770609439,3035770641590,32150,普通,1,6381707,0
59,3035770668894,3035770678052,9158,普通,1,6418170,0
60,3035770905102,3035770923140,18038,普通,1,6663258,0
61,3035771143992,3035771154396,10403,普通,1,6894513,0
62,3035771158073,3035771161275,3201,普通,1,6901392,0
63,3035771161495,3035771164405,2909,普通,1,6904522,0
50,3035769229782,3035771235114,2005332,跨链,1,6975231,0
65,3035771361313,3035771560053,198739,普通,1,7300170,0
66,3035771584548,3035771602662,18113,普通,1,7342779,0
67,3035771632538,3035771783492,150953,普通,1,7523609,0
51,3035769671848,3035771838501,2166653,跨链,1,7578619,0
52,3035770143735,3035772165940,2022205,跨链,1,7906057,0
69,3035772475270,3035772704238,228968,普通,1,8444356,0
71,3035772709524,3035772725379,15855,普通,1,8465496,0
70,3035772695720,3035772727903,32183,普通,1,8468020,0
72,3035772935243,3035772945244,10000,普通,1,8685361,0
74,3035773079057,3035773095942,16885,普通,1,8836060,0
75,3035773096205,3035773245061,148855,普通,1,8985178,0
68,3035773099326,3035773245408,146082,普通,1,8985525,0
64,3035771164644,3035773352161,2187517,跨链,1,9092279,0
76,3035773671208,3035773693102,21893,普通,1,9433219,0
77,3035773886096,3035774136725,250628,普通,1,9876842,0
79,3035773699252,3035774145246,445994,普通,1,9885364,0
78,3035773911671,3035774145456,233784,普通,1,9885573,0
81,3035774345581,3035774355560,9978,普通,2,10095677,0
83,3035774725318,3035774898268,172949,普通,2,10638385,0
84,3035775054016,3035775074156,20140,普通,2,10814274,0
73,3035772902181,3035775095624,2193442,跨链,2,10835741,0
80,3035775065461,3035775234855,169394,普通,2,10974973,0
85,3035775250432,3035775253891,3459,普通,2,10994008,0
86,3035775246926,3035775432810,185883,普通,2,11172927,0
82,3035775074240,3035775433739,359498,普通,2,11173856,0
89,3035775664946,3035775688555,23608,普通,2,11428672,0
88,3035775667890,3035775913909,246019,普通,2,11654027,0
87,3035775686570,3035776103261,416691,普通,2,11843378,0
92,3035775916135,3035776278536,362400,普通,2,12018653,0
90,3035776096277,3035776279720,183443,普通,2,12019837,0
91,3035776108800,3035776455664,346864,普通,2,12195782,0
94,3035776278806,3035776458955,180148,普通,2,12199072,0
93,3035776444052,3035776463087,19034,普通,2,12203204,0
96,3035776623014,3035776820098,197084,普通,2,12560215,0
98,3035776948860,3035776954490,5630,普通,2,12694607,0
99,3035776820341,3035776976814,156473,普通,2,12716932,0
97,3035776947547,3035777114983,167436,普通,2,12855100,0
100,3035776983040,3035777115702,132662,普通,2,12855819,0
102,3035777288755,3035777306655,17900,普通,2,13046772,0
127,3035783098761,3035783098761,0,普通,2,18838878,1
147,3035786284681,3035786284682,0,普通,3,22024799,1
146,3035786287690,3035786287690,0,普通,3,22027807,1
141,3035786297105,3035786297105,0,普通,3,22037222,1

=== 执行统计 ===
第一笔交易开始时间: 3035764259882 微秒
最后一笔交易完成时间: 3035777306655 微秒
前100笔交易总执行时间(包含跨链延迟): 13046772 微秒
前100笔交易总执行时间(不含跨链延迟): 13046772 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
3,3035765231255,3035765291502,60247,普通,1,60247,0
2,3035765231105,3035765491559,260453,普通,1,260304,0
1,3035765231044,3035765509922,278878,普通,1,278667,0
6,3035765492007,3035765511811,19803,普通,1,280556,0
5,3035765491778,3035765517766,25987,普通,1,286511,0
4,3035765490327,3035765518723,28395,普通,1,287468,0
8,3035765828668,3035765831355,2686,普通,1,600100,0
9,3035765832657,3035766027183,194525,普通,1,795928,0
11,3035765840161,3035766028216,188055,普通,1,796961,0
12,3035766027427,3035766031532,4105,普通,1,800277,0
14,3035766031757,3035766043490,11733,普通,1,812235,0
13,3035766028468,3035766051506,23037,普通,1,820251,0
15,3035766303703,3035766460224,156520,普通,1,1228969,0
16,3035766302570,3035766461533,158963,普通,1,1230278,0
18,3035766461764,3035766474859,13095,普通,1,1243604,0
7,3035766286636,3035766475954,189318,普通,1,1244699,0
17,3035766468448,3035766624736,156288,普通,1,1393481,0
20,3035766476877,3035766634712,157834,普通,1,1403456,0
21,3035766624979,3035766895347,270367,普通,1,1664091,0
22,3035766635282,3035766969625,334343,普通,1,1738370,0
23,3035766979206,3035767020705,41499,普通,1,1789450,0
19,3035766906024,3035767025104,119079,普通,1,1793849,0
24,3035766978436,3035767054556,76119,普通,1,1823301,0
25,3035767251965,3035767279415,27449,普通,1,2048160,0
26,3035767253146,3035767535555,282408,普通,1,2304300,0
27,3035767054811,3035767544163,489352,普通,1,2312908,0
30,3035767544470,3035767596614,52144,普通,1,2365359,0
10,3035765641240,3035767644070,2002829,跨链,1,2412815,0
29,3035767595465,3035767792429,196964,普通,1,2561174,0
33,3035767792700,3035768033914,241213,普通,1,2802659,0
32,3035768039964,3035768064652,24688,普通,1,2833397,0
34,3035768038717,3035768083872,45154,普通,1,2852617,0
36,3035768289448,3035768308707,19259,普通,1,3077452,0
37,3035768311394,3035768486015,174620,普通,1,3254760,0
38,3035768525813,3035768668777,142963,普通,1,3437522,0
39,3035768691978,3035768788841,96863,普通,1,3557586,0
40,3035768789428,3035768802376,12948,普通,1,3571121,0
41,3035768805855,3035768808312,2457,普通,1,3577057,0
42,3035769020846,3035769024756,3909,普通,1,3793501,0
43,3035769036001,3035769044748,8747,普通,1,3813493,0
44,3035769217473,3035769229137,11664,普通,1,3997882,0
45,3035769229370,3035769237974,8603,普通,1,4006719,0
46,3035769429609,3035769432939,3329,普通,1,4201684,0
47,3035769433974,3035769439512,5538,普通,1,4208257,0
48,3035769441462,3035769462978,21515,普通,1,4231723,0
28,3035767578568,3035769604330,2025761,跨链,1,4373075,0
49,3035769463235,3035769654941,191705,普通,1,4423686,0
50,3035769665433,3035769670855,5422,普通,1,4439600,0
31,3035767603535,3035769776817,2173282,跨链,1,4545562,0
52,3035769671078,3035769891955,220877,普通,1,4660700,0
51,3035770136555,3035770349448,212892,普通,1,5118193,0
35,3035768082841,3035770284314,2201472,跨链,1,5053059,0
56,3035770353423,3035770408695,55272,普通,1,5177440,0
55,3035770353275,3035770427298,74023,普通,1,5196043,0
58,3035770431933,3035770608939,177005,普通,1,5377684,0
57,3035770640174,3035770674038,33864,普通,1,5442783,0
59,3035770611619,3035770674708,63088,普通,1,5443453,0
60,3035770680907,3035770881691,200783,普通,1,5650436,0
62,3035770885017,3035770900785,15768,普通,1,5669530,0
61,3035771123928,3035771143088,19160,普通,1,5911833,0
64,3035771143399,3035771312386,168986,普通,1,6081131,0
63,3035771593111,3035771603982,10870,普通,1,6372727,0
66,3035771970065,3035771982293,12228,普通,1,6751038,0
54,3035770150438,3035772410689,2260251,跨链,1,7179434,0
67,3035772230359,3035772454051,223692,普通,1,7222796,0
68,3035772521298,3035772714370,193072,普通,1,7483115,0
69,3035772716840,3035772727837,10996,普通,1,7496582,0
53,3035770675549,3035773124683,2449133,跨链,1,7893428,0
72,3035773139053,3035773166230,27177,普通,1,7934975,0
65,3035771339204,3035773357087,2017882,跨链,1,8125831,0
74,3035773398332,3035773404145,5812,普通,1,8172890,0
75,3035773410939,3035773643511,232571,普通,1,8412256,0
73,3035773403728,3035773645620,241892,普通,1,8414365,0
76,3035773645770,3035773654297,8526,普通,1,8423042,0
78,3035773654588,3035773691267,36679,普通,1,8460012,0
79,3035773924086,3035774165061,240975,普通,1,8933806,0
80,3035774170476,3035774181595,11119,普通,1,8950340,0
81,3035774404304,3035774410448,6143,普通,1,9179193,0
82,3035774590036,3035774598387,8351,普通,1,9367132,0
70,3035772714653,3035774721885,2007231,跨链,1,9490630,0
84,3035774771188,3035774785155,13967,普通,1,9553900,0
71,3035772934664,3035774937303,2002638,跨链,1,9706048,0
85,3035774785388,3035774979834,194446,普通,1,9748579,0
83,3035774781798,3035775004513,222714,普通,1,9773258,0
87,3035775202609,3035775213116,10506,普通,1,9981861,0
89,3035775213344,3035775381829,168485,普通,2,10150574,0
86,3035775398629,3035775406779,8149,普通,2,10175524,0
91,3035775407087,3035775564322,157234,普通,2,10333067,0
92,3035775695895,3035775698577,2682,普通,2,10467322,0
93,3035775703058,3035775708918,5860,普通,2,10477663,0
88,3035775928711,3035776109136,180424,普通,2,10877881,0
94,3035775923537,3035776109661,186124,普通,2,10878406,0
96,3035776114567,3035776121186,6619,普通,2,10889931,0
77,3035773925969,3035776146049,2220079,跨链,2,10914794,0
95,3035776124723,3035776295303,170579,普通,2,11064048,0
99,3035776295623,3035776452431,156808,普通,2,11221176,0
98,3035776462409,3035776616428,154019,普通,2,11385173,0
100,3035776455369,3035776620593,165223,普通,2,11389338,0
102,3035776621060,3035776805476,184415,普通,2,11574221,0
97,3035776969760,3035776979117,9357,普通,2,11747862,0

=== 执行统计 ===
第一笔交易开始时间: 3035765231255 微秒
最后一笔交易完成时间: 3035776979117 微秒
前100笔交易总执行时间(包含跨链延迟): 11747862 微秒
前100笔交易总执行时间(不含跨链延迟): 11747862 微秒

zipf_= 1.2 ctx = 0.16----------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3035817340052,3035817356595,16542,普通,1,16542,0
5,3035817356937,3035817362304,5367,普通,1,22251,0
3,3035817340056,3035817446801,106744,普通,1,106748,0
2,3035817339899,3035817450052,110152,普通,1,109999,0
6,3035817362547,3035817451190,88642,普通,1,111137,0
7,3035817447184,3035817464557,17373,普通,1,124504,0
10,3035817464786,3035817576509,111722,普通,1,236456,0
8,3035817570705,3035817662378,91672,普通,1,322325,0
11,3035817576810,3035817667496,90685,普通,1,327443,0
9,3035817581337,3035817674572,93235,普通,1,334519,0
12,3035817662662,3035817677850,15187,普通,1,337797,0
13,3035817765736,3035817781564,15827,普通,1,441511,0
15,3035817772853,3035817782496,9642,普通,1,442443,0
14,3035817768249,3035817783346,15096,普通,1,443293,0
17,3035817849876,3035817859157,9281,普通,1,519105,0
16,3035817947607,3035817958822,11214,普通,1,618769,0
19,3035817951931,3035817960035,8104,普通,1,619982,0
21,3035817960307,3035818048819,88512,普通,1,708766,0
22,3035818054927,3035818061868,6941,普通,1,721816,0
23,3035818145338,3035818152941,7602,普通,1,812888,0
20,3035818153300,3035818160546,7246,普通,1,820494,0
1,3035817339902,3035819355876,2015974,跨链,1,2015823,0
26,3035819356192,3035819359419,3226,普通,1,2019366,0
27,3035819359671,3035819362267,2596,普通,1,2022214,0
28,3035819480338,3035819482749,2411,普通,1,2142696,0
29,3035819583456,3035819586618,3161,普通,1,2246565,0
30,3035819589997,3035819593217,3220,普通,1,2253164,0
31,3035819679648,3035819682897,3248,普通,1,2342844,0
32,3035819753868,3035819757071,3203,普通,1,2417018,0
33,3035819757695,3035819761218,3523,普通,1,2421165,0
18,3035817783638,3035819855943,2072304,跨链,1,2515890,0
35,3035819870099,3035819874922,4822,普通,1,2534869,0
34,3035819763974,3035819875524,111550,普通,1,2535471,0
37,3035820030180,3035820032398,2218,普通,1,2692345,0
38,3035820135858,3035820138965,3107,普通,1,2798913,0
39,3035820141654,3035820148193,6538,普通,1,2808140,0
40,3035820148423,3035820152142,3719,普通,1,2812089,0
24,3035818153213,3035820162111,2008897,跨链,1,2822058,0
41,3035820243949,3035820251353,7404,普通,1,2911301,0
25,3035818160812,3035820255361,2094549,跨链,1,2915308,0
43,3035820505484,3035820514913,9429,普通,1,3174860,0
44,3035820513716,3035820583837,70121,普通,1,3243784,0
42,3035820585282,3035820599776,14493,普通,1,3259723,0
47,3035820600128,3035820720655,120527,普通,1,3380602,0
45,3035820720652,3035820820895,100242,普通,1,3480842,0
49,3035820901055,3035820908766,7711,普通,1,3568713,0
46,3035820891974,3035821016244,124270,普通,1,3676192,0
51,3035821030399,3035821036494,6094,普通,1,3696441,0
50,3035820909084,3035821036591,127506,普通,1,3696538,0
52,3035821036745,3035821119485,82740,普通,1,3779432,0
53,3035821226870,3035821326116,99246,普通,1,3986063,0
55,3035821423966,3035821429406,5440,普通,1,4089353,0
56,3035821429678,3035821433501,3823,普通,1,4093449,0
57,3035821437308,3035821540051,102742,普通,1,4199998,0
58,3035821658871,3035821663260,4388,普通,1,4323207,0
59,3035821666447,3035821673821,7373,普通,1,4333768,0
60,3035821674065,3035821782088,108023,普通,1,4442035,0
